gid,role,role_score,cluster_id,priority_score,evidence,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pagerank,pass_through,truncated_by_depth,turnover_kzt,betweenness,hubs,authorities,seed_payers,seed_payers_share,role_rule,priority_score_raw
100000003147719100,terminal,0.7,5,0.011566272004615163,"Вход 100 000 KZT от 1 плательщиков, выход 0; глубина 3; признаки конечного получателя",3,False,1,0,100000.0,0.0,1,0,0.00029072126443008105,0.0,False,100000.0,0.0,0.0,6.245258027937608e-17,0,0.0,terminal,0.011566272004615163
100000008745884100,peripheral,0.4,1,0.010774763834284518,"Вход/выход: 1/0 связей, 20 000/0 KZT; признаков специальной роли недостаточно",3,False,1,0,20000.0,0.0,1,0,0.000288690849800948,0.0,False,20000.0,0.0,0.0,3.037581413437896e-42,0,0.0,other,0.010774763834284518
100000002559089100,terminal,0.7,11,0.0333448367075632,"Вход 715 000 KZT от 2 плательщиков, выход 0; глубина 3; признаки конечного получателя",3,False,2,0,715000.0,0.0,2,0,0.00039242595373201265,0.0,False,715000.0,0.0,0.0,3.767835560702968e-16,0,0.0,terminal,0.0333448367075632
100000004984689100,terminal,0.7,4,0.011520170741029317,"Вход 53 030 KZT от 1 плательщиков, выход 0; глубина 3; признаки конечного получателя",3,False,1,0,53030.0,0.0,1,0,0.0002963587248842163,0.0,False,53030.0,0.0,0.0,3.3404552736132925e-15,0,0.0,terminal,0.011520170741029317
100000004340038100,peripheral,0.4,13,0.01128710593039546,"Вход/выход: 1/1 связей, 9 978/49 000 KZT; признаков специальной роли недостаточно",3,False,1,1,9978.0,49000.0,1,1,0.0002892629212543268,4.910803768290238,False,58978.0,1.9590382902938557e-05,1.9669309062297417e-93,3.940847508406741e-17,0,0.0,other,0.01128710593039546
100000005052998100,peripheral,0.4,0,0.015453737595954671,"Вход/выход: 1/1 связей, 9 500/28 400 KZT; признаков специальной роли недостаточно",3,False,1,1,9500.0,28400.0,1,1,0.0002861043339042946,2.9894736842105263,False,37900.0,0.0006031653690283505,2.9244690112713005e-16,2.513583558224763e-15,0,0.0,other,0.015453737595954671
100000007597382100,peripheral,0.4,6,0.01057876427785214,"Вход/выход: 1/0 связей, 15 700/0 KZT; признаков специальной роли недостаточно",3,False,1,0,15700.0,0.0,1,0,0.00028607811825025404,0.0,False,15700.0,0.0,0.0,9.495426630421948e-14,0,0.0,other,0.01057876427785214
100000008697670100,peripheral,0.4,1,0.010870554826622292,"Вход/выход: 1/0 связей, 25 350/0 KZT; признаков специальной роли недостаточно",3,False,1,0,25350.0,0.0,1,0,0.0002895258659195763,0.0,False,25350.0,0.0,0.0,3.8501344415325337e-42,0,0.0,other,0.010870554826622292
100000008460102100,distributor,0.65,18,0.025001799265550635,"Отправляет 476 570 KZT на 31 получателей, 34 переводов; признаки распределения",3,False,1,31,17500.0,476570.0,1,34,0.00029968918055683897,27.23257142857143,False,494070.0,0.0012350845948352627,7.9112797705016665e-19,4.9302874580628964e-20,0,0.0,distributor,0.025001799265550635
100000004399686100,terminal,0.7,23,0.03462066059459619,"Вход 806 000 KZT от 1 плательщиков, выход 0; глубина 3; признаки конечного получателя",3,False,1,0,806000.0,0.0,2,0,0.0005708068229548233,0.0,False,806000.0,0.0,0.0,2.765413516573748e-21,0,0.0,terminal,0.03462066059459619
100000008688155100,peripheral,0.4,1,0.01083922132445573,"Вход/выход: 1/0 связей, 23 600/0 KZT; признаков специальной роли недостаточно",3,False,1,0,23600.0,0.0,1,0,0.00028925272980600625,0.0,False,23600.0,0.0,0.0,3.584346067856718e-42,0,0.0,other,0.01083922132445573
100000004386331100,transit,0.775,12,0.024816895876611497,"Вход 20 000, выход 17 500 KZT; передаёт 87.5%; 1/2 связей; признаки транзита",3,False,1,2,20000.0,17500.0,1,2,0.0005126940455197122,0.875,False,37500.0,2.1371326803205702e-05,6.0514032339533274e-77,1.2204916857831714e-104,0,0.0,transit,0.024816895876611497
100000007999728100,peripheral,0.4,14,0.011013333824944056,"Вход/выход: 1/0 связей, 23 250/0 KZT; признаков специальной роли недостаточно",3,False,1,0,23250.0,0.0,1,0,0.00029214094487369326,0.0,False,23250.0,0.0,0.0,1.6328936985280737e-18,0,0.0,other,0.011013333824944056
100000001597424100,peripheral,0.4,14,0.01165106194895236,"Вход/выход: 1/0 связей, 48 100/0 KZT; признаков специальной роли недостаточно",3,False,1,0,48100.0,0.0,1,0,0.00029916483815591255,0.0,False,48100.0,0.0,0.0,3.3781585763096925e-18,0,0.0,other,0.01165106194895236
100000003677936100,peripheral,0.4,10,0.012698380635615595,"Вход/выход: 1/1 связей, 71 000/13 000 KZT; признаков специальной роли недостаточно",3,False,1,1,71000.0,13000.0,1,2,0.000308883638599444,0.18309859154929578,False,84000.0,1.9590382902938557e-05,8.682985677618508e-119,5.1798624618757724e-17,0,0.0,other,0.012698380635615595
100000002943472100,terminal,0.7,5,0.013329272361769895,"Вход 170 000 KZT от 1 плательщиков, выход 0; глубина 3; признаки конечного получателя",3,False,1,0,170000.0,0.0,1,0,0.00030996169091136613,0.0,False,170000.0,0.0,0.0,8.280771619580894e-19,0,0.0,terminal,0.013329272361769895
100000004892144100,peripheral,0.4,23,0.21294911521919724,"Вход/выход: 2/1 связей, 4 500 000/180 300 KZT; признаков специальной роли недостаточно",3,False,2,1,4500000.0,180300.0,7,1,0.0027832036872124303,0.04006666666666667,False,4680300.0,0.0,2.214152923897259e-05,0.3630544126220645,0,0.0,other,0.21294911521919724
100000008077552100,terminal,0.7,4,0.014869803983536505,"Вход 214 000 KZT от 1 плательщиков, выход 0; глубина 3; признаки конечного получателя",3,False,1,0,214000.0,0.0,1,0,0.00032910951980133827,0.0,False,214000.0,0.0,0.0,1.3480245682693657e-14,0,0.0,terminal,0.014869803983536505
100000002914245100,terminal,0.7,4,0.012202951054887397,"Вход 140 611 KZT от 1 плательщиков, выход 0; глубина 3; признаки конечного получателя",3,False,1,0,140611.0,0.0,1,0,0.00029558398554384,0.0,False,140611.0,0.0,0.0,8.622101654509507e-15,0,0.0,terminal,0.012202951054887397
100000004906181100,peripheral,0.4,36,0.03313887258405668,"Вход/выход: 1/7 связей, 100 000/2 473 418 KZT; признаков специальной роли недостаточно",3,False,1,7,100000.0,2473417.91,1,33,0.00028881021162469923,24.734179100000002,False,2573417.91,0.0001371326803205699,1.1122481951379538e-23,6.048042439759202e-13,0,0.0,other,0.03313887258405668
100000008514970100,peripheral,0.4,4,0.015502136713101857,"Вход/выход: 1/1 связей, 379 966/31 000 KZT; признаков специальной роли недостаточно",3,False,1,1,379966.0,31000.0,1,1,0.0003126314885305634,0.0815862471905381,False,410966.0,0.0,3.5081335002989325e-102,2.329906961231596e-14,0,0.0,other,0.015502136713101857
100000008258458100,peripheral,0.4,64,0.024219272296882907,"Вход/выход: 1/2 связей, 19 000/1 557 988 KZT; признаков специальной роли недостаточно",3,False,1,2,19000.0,1557988.0,1,4,0.0002912603933485006,81.99936842105264,False,1576988.0,3.9180765805877114e-05,2.3727018618274317e-32,6.99031726217873e-17,0,0.0,other,0.024219272296882907
100000003484058100,peripheral,0.4,14,0.013441908532189975,"Вход/выход: 1/1 связей, 110 000/6 000 KZT; признаков специальной роли недостаточно",3,False,1,1,110000.0,6000.0,1,1,0.0003166609747422053,0.05454545454545454,False,116000.0,1.9590382902938557e-05,1.4581983418183518e-133,7.72551857368121e-18,0,0.0,other,0.013441908532189975
100000003574895100,peripheral,0.4,0,0.011065757606840608,"Вход/выход: 1/1 связей, 27 968/20 000 KZT; признаков специальной роли недостаточно",3,False,1,1,27968.0,20000.0,1,1,0.00028714445105582987,0.7151029748283753,False,47968.0,1.9629642187313182e-05,1.480748810291788e-110,7.399989995413704e-15,0,0.0,other,0.011065757606840608
100000000896111100,terminal,0.7,23,0.019038213387148756,"Вход 287 100 KZT от 1 плательщиков, выход 0; глубина 3; признаки конечного получателя",3,False,1,0,287100.0,0.0,1,0,0.00038717189285320344,0.0,False,287100.0,0.0,0.0,9.850499014991602e-22,0,0.0,terminal,0.019038213387148756
100000008715887100,peripheral,0.4,1,0.010738954117522733,"Вход/выход: 1/0 связей, 18 000/0 KZT; признаков специальной роли недостаточно",3,False,1,0,18000.0,0.0,1,0,0.0002883786942425823,0.0,False,18000.0,0.0,0.0,2.7338232720941065e-42,0,0.0,other,0.010738954117522733
100000000560751100,peripheral,0.4,13,0.02698337019054236,"Вход/выход: 1/0 связей, 25 000/0 KZT; признаков специальной роли недостаточно",3,False,1,0,25000.0,0.0,1,0,0.0005524500973404968,0.0,False,25000.0,0.0,0.0,3.595414325170324e-104,0,0.0,other,0.02698337019054236
100000008708207100,terminal,0.7,5,0.029259703448418398,"Вход 465 000 KZT от 2 плательщиков, выход 0; глубина 3; признаки конечного получателя",3,False,2,0,465000.0,0.0,2,0,0.00035978690472981295,0.0,False,465000.0,0.0,0.0,5.205457609379759e-18,0,0.0,terminal,0.029259703448418398
100000003152964100,peripheral,0.4,4,0.013566804918443726,"Вход/выход: 1/1 связей, 141 847/5 500 KZT; признаков специальной роли недостаточно",3,False,1,1,141847.0,5500.0,1,1,0.0003144293427145823,0.03877417217142414,False,147347.0,1.9629642187313182e-05,3.170442790534066e-135,8.93519817454695e-15,0,0.0,other,0.013566804918443726
100000004991812100,peripheral,0.4,22,0.0142261675206947,"Вход/выход: 1/0 связей, 10 000/0 KZT; признаков специальной роли недостаточно",3,False,1,0,10000.0,0.0,1,0,0.0003463600077195257,0.0,False,10000.0,0.0,0.0,3.2465844898867164e-103,0,0.0,other,0.0142261675206947
100000000291908100,peripheral,0.4,50,0.03896146194437049,"Вход/выход: 1/1 связей, 295 500/13 300 KZT; признаков специальной роли недостаточно",3,False,1,1,295500.0,13300.0,5,1,0.0007065527083397005,0.045008460236886635,False,308800.0,2.1371326803205702e-05,2.3693749124097083e-118,1.07708325065604e-55,0,0.0,other,0.03896146194437049
100000003132484100,terminal,0.7,7,0.02669011051464349,"Вход 90 000 KZT от 1 плательщиков, выход 0; глубина 3; признаки конечного получателя",3,False,1,0,90000.0,0.0,1,0,0.0005388233251189476,0.0,False,90000.0,0.0,0.0,2.997481265741737e-80,0,0.0,terminal,0.02669011051464349
100000004077081100,peripheral,0.4,2,0.017142688724120905,"Вход/выход: 1/4 связей, 140 000/615 000 KZT; признаков специальной роли недостаточно",3,False,1,4,140000.0,615000.0,1,6,0.0002901065785876625,4.392857142857143,False,755000.0,1.9629642187313182e-05,1.0789918669350224e-14,8.467259415662884e-13,0,0.0,other,0.017142688724120905
100000004770073100,transit,0.8991633714118336,0,0.010797444413306672,"Вход 5 462, выход 5 467 KZT; передаёт 100.1%; 1/1 связей; признаки транзита",3,False,1,1,5462.4,5466.97,1,1,0.0002878055588504013,1.0008366285881665,False,10929.369999999999,1.9629642187313182e-05,2.4322934723291683e-135,1.2405696050454116e-16,0,0.0,transit,0.010797444413306672
100000003163886100,terminal,0.7,54,0.042061861201239115,"Вход 500 000 KZT от 1 плательщиков, выход 0; глубина 3; признаки конечного получателя",3,False,1,0,500000.0,0.0,1,0,0.0007338350680593711,0.0,False,500000.0,0.0,0.0,6.2744574598587045e-21,0,0.0,terminal,0.042061861201239115
100000000795374100,terminal,0.7,4,0.011457119310795134,"Вход 50 000 KZT от 1 плательщиков, выход 0; глубина 3; признаки конечного получателя",3,False,1,0,50000.0,0.0,1,0,0.00029574224412010574,0.0,False,50000.0,0.0,0.0,3.149590112778892e-15,0,0.0,terminal,0.011457119310795134
100000002391278100,peripheral,0.4,8,0.01758828503244837,"Вход/выход: 1/1 связей, 30 000/52 700 KZT; признаков специальной роли недостаточно",3,False,1,1,30000.0,52700.0,5,2,0.00039132234113293564,1.7566666666666666,False,82700.0,0.0,4.97573280075889e-20,1.55948662138485e-43,0,0.0,other,0.01758828503244837
100000004635886100,peripheral,0.4,3,0.011030714762004982,"Вход/выход: 1/0 связей, 23 000/0 KZT; признаков специальной роли недостаточно",3,False,1,0,23000.0,0.0,1,0,0.00029245851948138683,0.0,False,23000.0,0.0,0.0,8.461963001584778e-17,0,0.0,other,0.011030714762004982
100000000413678100,peripheral,0.4,4,0.029177375416582253,"Вход/выход: 2/3 связей, 306 500/528 198 KZT; признаков специальной роли недостаточно",3,False,2,3,306500.0,528198.0,2,18,0.00030069885417385005,1.723321370309951,False,834698.0,5.877114870881568e-05,6.2280882329142726e-52,9.503033106559466e-13,0,0.0,other,0.029177375416582253
100000008659950100,terminal,0.7,5,0.01463137843722781,"Вход 246 000 KZT от 1 плательщиков, выход 0; глубина 3; признаки конечного получателя",3,False,1,0,246000.0,0.0,1,0,0.0003208665270804821,0.0,False,246000.0,0.0,0.0,1.1982763637746472e-18,0,0.0,terminal,0.01463137843722781
100000003964910100,terminal,0.7,16,0.04288870622746841,"Вход 1 000 000 KZT от 2 плательщиков, выход 0; глубина 3; признаки конечного получателя",3,False,2,0,1000000.0,0.0,2,0,0.0005093616966720359,0.0,False,1000000.0,0.0,0.0,2.7122175122979167e-14,0,0.0,terminal,0.04288870622746841
100000008764654100,peripheral,0.4,1,0.01088487871332701,"Вход/выход: 1/0 связей, 26 150/0 KZT; признаков специальной роли недостаточно",3,False,1,0,26150.0,0.0,1,0,0.0002896507281429226,0.0,False,26150.0,0.0,0.0,3.971637698070049e-42,0,0.0,other,0.01088487871332701
100000005830339100,peripheral,0.4,2,0.0636667319237949,"Вход/выход: 5/1 связей, 476 341/339 251 KZT; признаков специальной роли недостаточно",3,False,5,1,476341.0,339251.0,12,1,0.00036360006135440447,0.7122019729563485,False,815592.0,0.0,1.1704966356366848e-14,1.296420646870947e-13,0,0.0,other,0.0636667319237949
100000002032323100,peripheral,0.4,5,0.029087692628723127,"Вход/выход: 1/1 связей, 300 000/1 050 000 KZT; признаков специальной роли недостаточно",3,False,1,1,300000.0,1050000.0,1,2,0.00040405018679958674,3.5,False,1350000.0,1.9590382902938557e-05,7.202623974014143e-35,8.029343914541921e-19,0,0.0,other,0.029087692628723127
100000008668099100,peripheral,0.4,1,0.01069777294324668,"Вход/выход: 1/0 связей, 15 700/0 KZT; признаков специальной роли недостаточно",3,False,1,0,15700.0,0.0,1,0,0.00028801971535046174,0.0,False,15700.0,0.0,0.0,2.3845014095487486e-42,0,0.0,other,0.01069777294324668
100000008634520100,terminal,0.7,5,0.011958634387603667,"Вход 90 000 KZT от 1 плательщиков, выход 0; глубина 3; признаки конечного получателя",3,False,1,0,90000.0,0.0,1,0,0.00029848291599650714,0.0,False,90000.0,0.0,0.0,4.383937916248709e-19,0,0.0,terminal,0.011958634387603667
100000002103448100,peripheral,0.4,1,0.010900097842950766,"Вход/выход: 1/0 связей, 27 000/0 KZT; признаков специальной роли недостаточно",3,False,1,0,27000.0,0.0,1,0,0.000289783394255228,0.0,False,27000.0,0.0,0.0,4.100734908141159e-42,0,0.0,other,0.010900097842950766
100000005996909100,peripheral,0.4,15,0.01232466402123265,"Вход/выход: 1/0 связей, 5 500/0 KZT; признаков специальной роли недостаточно",3,False,1,0,5500.0,0.0,1,0,0.00031594960600230085,0.0,False,5500.0,0.0,0.0,4.318790038413382e-20,0,0.0,other,0.01232466402123265
100000007392365100,peripheral,0.4,41,0.026165549481059158,"Вход/выход: 1/6 связей, 9 613/1 765 600 KZT; признаков специальной роли недостаточно",3,False,1,6,9613.0,1765600.0,1,9,0.0002861106980605716,183.66794965151357,False,1775213.0,0.00011754229741763136,2.3370959086595992e-39,2.5434819731804893e-15,0,0.0,other,0.026165549481059158
100000008279405100,terminal,0.7,4,0.015301342122215228,"Вход 234 738 KZT от 1 плательщиков, выход 0; глубина 3; признаки конечного получателя",3,False,1,0,234738.0,0.0,2,0,0.00033332885250302973,0.0,False,234738.0,0.0,0.0,1.4786569677869828e-14,0,0.0,terminal,0.015301342122215228
100000008343874100,peripheral,0.4,4,0.026326462316470425,"Вход/выход: 2/2 связей, 283 535/176 400 KZT; признаков специальной роли недостаточно",3,False,2,2,283535.0,176400.0,2,5,0.0003076522795593052,0.6221454141464017,False,459935.0,3.9180765805877114e-05,2.079417137787357e-75,1.2025795410746983e-13,0,0.0,other,0.026326462316470425
100000002548759100,terminal,0.7,5,0.02536745494254322,"Вход 375 000 KZT от 2 плательщиков, выход 0; глубина 3; признаки конечного получателя",3,False,2,0,375000.0,0.0,2,0,0.00030852903010496164,0.0,False,375000.0,0.0,0.0,1.2888443838499463e-16,0,0.0,terminal,0.02536745494254322
100000003069463100,peripheral,0.4,26,0.01099793432225388,"Вход/выход: 1/1 связей, 11 500/17 920 KZT; признаков специальной роли недостаточно",3,False,1,1,11500.0,17920.0,1,1,0.0002884531759834954,1.5582608695652174,False,29420.0,2.048085485307213e-05,1.1804125480837001e-112,4.913800338183234e-32,0,0.0,other,0.01099793432225388
100000008474391100,peripheral,0.4,22,0.018035668374722733,"Вход/выход: 1/0 связей, 20 000/0 KZT; признаков специальной роли недостаточно",3,False,1,0,20000.0,0.0,1,0,0.0004071507212217605,0.0,False,20000.0,0.0,0.0,6.493168979773433e-103,0,0.0,other,0.018035668374722733
100000003097324100,terminal,0.7,20,0.025763734243380246,"Вход 294 000 KZT от 2 плательщиков, выход 0; глубина 3; признаки конечного получателя",3,False,2,0,294000.0,0.0,2,0,0.0003260131114572481,0.0,False,294000.0,0.0,0.0,7.24529543282581e-18,0,0.0,terminal,0.025763734243380246
100000001852140100,peripheral,0.4,57,0.04248779593269997,"Вход/выход: 1/0 связей, 30 000/0 KZT; признаков специальной роли недостаточно",3,False,1,0,30000.0,0.0,1,0,0.0008047208113869022,0.0,False,30000.0,0.0,0.0,9.131508432352688e-101,0,0.0,other,0.04248779593269997
100000003293377100,terminal,0.7,6,0.01093290109719364,"Вход 50 000 KZT от 1 плательщиков, выход 0; глубина 3; признаки конечного получателя",3,False,1,0,50000.0,0.0,1,0,0.000287189752920995,0.0,False,50000.0,0.0,0.0,3.024021219879601e-13,0,0.0,terminal,0.01093290109719364
100000006048193100,peripheral,0.4,0,0.011427718517963875,"Вход/выход: 1/0 связей, 41 559/0 KZT; признаков специальной роли недостаточно",3,False,1,0,41559.0,0.0,1,0,0.00029641085375483743,0.0,False,41559.0,0.0,0.0,1.3380973329929322e-14,0,0.0,other,0.011427718517963875
100000002435265100,terminal,0.7,0,0.011980388166306142,"Вход 132 628 KZT от 1 плательщиков, выход 0; глубина 3; признаки конечного получателя",3,False,1,0,132628.0,0.0,3,0,0.00029303889880759933,0.0,False,132628.0,0.0,0.0,3.509174317476146e-14,0,0.0,terminal,0.011980388166306142
100000004587414100,terminal,0.7,6,0.027078690781356426,"Вход 533 603 KZT от 2 плательщиков, выход 0; глубина 3; признаки конечного получателя",3,False,2,0,533603.0,0.0,2,0,0.0003148717706403767,0.0,False,533603.0,0.0,0.0,2.1525913641628057e-12,0,0.0,terminal,0.027078690781356426
100000001726614100,terminal,0.7,0,0.012327341125578643,"Вход 138 717 KZT от 1 плательщиков, выход 0; глубина 3; признаки конечного получателя",3,False,1,0,138717.0,0.0,1,0,0.0002978710303376365,0.0,False,138717.0,0.0,0.0,1.404104253679846e-13,0,0.0,terminal,0.012327341125578643
100000003934614100,peripheral,0.4,34,0.022782391786611185,"Вход/выход: 2/1 связей, 17 000/11 500 KZT; признаков специальной роли недостаточно",3,False,2,1,17000.0,11500.0,2,2,0.0003134906893691794,0.6764705882352942,False,28500.0,0.0,6.616343482782228e-26,3.5884281958531726e-19,0,0.0,other,0.022782391786611185
100000008772246100,peripheral,0.4,1,0.011213432864616383,"Вход/выход: 1/0 связей, 44 500/0 KZT; признаков специальной роли недостаточно",3,False,1,0,44500.0,0.0,1,0,0.00029251475539092793,0.0,False,44500.0,0.0,0.0,6.758618644899318e-42,0,0.0,other,0.011213432864616383
100000002603371100,peripheral,0.4,0,0.010727580304561153,"Вход/выход: 1/0 связей, 9 300/0 KZT; признаков специальной роли недостаточно",3,False,1,0,9300.0,0.0,1,0,0.0002893766428347351,0.0,False,9300.0,0.0,0.0,2.1121297098202853e-16,0,0.0,other,0.010727580304561153
100000004445291100,peripheral,0.4,25,0.012643045508600225,"Вход/выход: 1/0 связей, 19 500/0 KZT; признаков специальной роли недостаточно",3,False,1,0,19500.0,0.0,2,0,0.0003192394235172127,0.0,False,19500.0,0.0,0.0,1.0949163845282656e-20,0,0.0,other,0.012643045508600225
100000008571243100,terminal,0.7,7,0.012802415566577867,"Вход 134 000 KZT от 1 плательщиков, выход 0; глубина 3; признаки конечного получателя",3,False,1,0,134000.0,0.0,1,0,0.00030626343281042745,0.0,False,134000.0,0.0,0.0,1.5611761217316955e-18,0,0.0,terminal,0.012802415566577867
100000001138283100,peripheral,0.4,4,0.012681502095902335,"Вход/выход: 1/2 связей, 81 805/50 000 KZT; признаков специальной роли недостаточно",3,False,1,2,81805.0,50000.0,1,2,0.0003022132575532862,0.6112095837662734,False,131805.0,1.8737385724253492e-05,3.218550478017427e-16,5.153044383517544e-15,0,0.0,other,0.012681502095902335
100000002593344100,terminal,0.7,5,0.028925617827285654,"Вход 431 000 KZT от 2 плательщиков, выход 0; глубина 3; признаки конечного получателя",3,False,2,0,431000.0,0.0,2,0,0.0003589615897510939,0.0,False,431000.0,0.0,0.0,5.445689135961275e-18,0,0.0,terminal,0.028925617827285654
100000007390016100,peripheral,0.4,71,0.1130282400152202,"Вход/выход: 1/1 связей, 511 000/346 500 KZT; признаков специальной роли недостаточно",3,False,1,1,511000.0,346500.0,13,14,0.0018430013608097095,0.678082191780822,False,857500.0,0.0,7.052150774063326e-14,8.061711965948219e-48,0,0.0,other,0.1130282400152202
100000001285440100,terminal,0.7,20,0.02499227627500844,"Вход 243 000 KZT от 2 плательщиков, выход 0; глубина 3; признаки конечного получателя",3,False,2,0,243000.0,0.0,2,0,0.0003203647790984497,0.0,False,243000.0,0.0,0.0,4.2517358140921586e-17,0,0.0,terminal,0.02499227627500844
100000006746688100,peripheral,0.4,1,0.011150765860283263,"Вход/выход: 1/0 связей, 41 000/0 KZT; признаков специальной роли недостаточно",3,False,1,0,41000.0,0.0,1,0,0.000291968483163788,0.0,False,41000.0,0.0,0.0,6.227041897547688e-42,0,0.0,other,0.011150765860283263
100000006471232100,peripheral,0.4,1,0.011165089746987975,"Вход/выход: 1/0 связей, 41 800/0 KZT; признаков специальной роли недостаточно",3,False,1,0,41800.0,0.0,1,0,0.00029209334538713425,0.0,False,41800.0,0.0,0.0,6.348545154085203e-42,0,0.0,other,0.011165089746987975
100000008662805100,peripheral,0.4,1,0.010712096829951393,"Вход/выход: 1/0 связей, 16 500/0 KZT; признаков специальной роли недостаточно",3,False,1,0,16500.0,0.0,1,0,0.000288144577573808,0.0,False,16500.0,0.0,0.0,2.5060046660862644e-42,0,0.0,other,0.010712096829951393
100000004292885100,terminal,0.7,1,0.012434544206193261,"Вход 112 700 KZT от 1 плательщиков, выход 0; глубина 3; признаки конечного получателя",3,False,1,0,112700.0,0.0,1,0,0.00030315925993119875,0.0,False,112700.0,0.0,0.0,1.7116771264722544e-41,0,0.0,terminal,0.012434544206193261
100000008190442100,peripheral,0.4,1,0.010649429825618268,"Вход/выход: 1/0 связей, 13 000/0 KZT; признаков специальной роли недостаточно",3,False,1,0,13000.0,0.0,1,0,0.000287598305346668,0.0,False,13000.0,0.0,0.0,1.9744279187346325e-42,0,0.0,other,0.010649429825618268
100000007131370100,transit,0.9,15,0.0485773325523355,"Вход 30 000, выход 30 000 KZT; передаёт 100.0%; 1/1 связей; признаки транзита",3,False,1,1,30000.0,30000.0,1,1,0.0008999890359090033,1.0,False,60000.0,0.0,5.952158514574293e-20,3.455737047644129e-98,0,0.0,transit,0.0485773325523355
100000008717802100,peripheral,0.4,1,0.01088487871332701,"Вход/выход: 1/0 связей, 26 150/0 KZT; признаков специальной роли недостаточно",3,False,1,0,26150.0,0.0,1,0,0.0002896507281429226,0.0,False,26150.0,0.0,0.0,3.971637698070049e-42,0,0.0,other,0.01088487871332701
100000005357034100,peripheral,0.4,0,0.010531669075716666,"Вход/выход: 1/0 связей, 9 754/0 KZT; признаков специальной роли недостаточно",3,False,1,0,9754.0,0.0,1,0,0.0002861186391759261,0.0,False,9754.0,0.0,0.0,2.5807888449394045e-15,0,0.0,other,0.010531669075716666
100000005532138100,peripheral,0.4,10,0.011129612041908538,"Вход/выход: 1/0 связей, 25 046/0 KZT; признаков специальной роли недостаточно",3,False,1,0,25046.0,0.0,1,0,0.00029379367547638114,0.0,False,25046.0,0.0,0.0,1.8272512002836703e-17,0,0.0,other,0.011129612041908538
100000005264874100,peripheral,0.4,37,0.020072230102106486,"Вход/выход: 1/2 связей, 30 000/78 000 KZT; признаков специальной роли недостаточно",3,False,1,2,30000.0,78000.0,1,3,0.00042829267239375297,2.6,False,108000.0,8.904719501335708e-07,7.67909163875578e-83,1.2092249075010641e-88,0,0.0,other,0.020072230102106486
100000008193258100,peripheral,0.4,16,0.012168327276387326,"Вход/выход: 1/1 связей, 75 000/30 000 KZT; признаков специальной роли недостаточно",3,False,1,1,75000.0,30000.0,2,1,0.00029737422274379974,0.4,False,105000.0,1.9629642187313182e-05,8.288897912611629e-103,4.396076903248926e-15,0,0.0,other,0.012168327276387326
100000003190207100,peripheral,0.4,19,0.014605832698437666,"Вход/выход: 1/1 связей, 5 000/377 000 KZT; признаков специальной роли недостаточно",3,False,1,1,5000.0,377000.0,1,8,0.0002991258827616204,75.4,False,382000.0,2.226179875333927e-05,1.923893344384101e-54,3.4339192102501326e-19,0,0.0,other,0.014605832698437666
100000004321983100,peripheral,0.4,8,0.013164946529384448,"Вход/выход: 1/2 связей, 10 840/36 200 KZT; признаков специальной роли недостаточно",3,False,1,2,10840.0,36200.0,1,3,0.0003237813951694772,3.339483394833948,False,47040.0,1.7845129261193803e-06,6.747846185401917e-45,5.634944991937258e-44,0,0.0,other,0.013164946529384448
100000002633108100,terminal,0.7,14,0.018628859812850087,"Вход 320 000 KZT от 1 плательщиков, выход 0; глубина 3; признаки конечного получателя",3,False,1,0,320000.0,0.0,3,0,0.0003760178193806783,0.0,False,320000.0,0.0,0.0,2.247423585070897e-17,0,0.0,terminal,0.018628859812850087
100000005941908100,peripheral,0.4,14,0.03543327632771976,"Вход/выход: 1/0 связей, 10 000/0 KZT; признаков специальной роли недостаточно",3,False,1,0,10000.0,0.0,1,0,0.0006923487710335455,0.0,False,10000.0,0.0,0.0,2.781817094342858e-121,0,0.0,other,0.03543327632771976
100000001835625100,terminal,0.7,6,0.0111923605219765,"Вход 75 130 KZT от 1 плательщиков, выход 0; глубина 3; признаки конечного получателя",3,False,1,0,75130.0,0.0,1,0,0.0002880041954654767,0.0,False,75130.0,0.0,0.0,4.543894284991089e-13,0,0.0,terminal,0.0111923605219765
100000008671081100,peripheral,0.4,1,0.011082727398435868,"Вход/выход: 1/0 связей, 37 200/0 KZT; признаков специальной роли недостаточно",3,False,1,0,37200.0,0.0,1,0,0.0002913753876028931,0.0,False,37200.0,0.0,0.0,5.6499014289944873e-42,0,0.0,other,0.011082727398435868
100000002908521100,peripheral,0.4,1,0.011213432864616383,"Вход/выход: 1/0 связей, 44 500/0 KZT; признаков специальной роли недостаточно",3,False,1,0,44500.0,0.0,1,0,0.00029251475539092793,0.0,False,44500.0,0.0,0.0,6.758618644899318e-42,0,0.0,other,0.011213432864616383
100000000749118100,peripheral,0.4,0,0.0108283117845357,"Вход/выход: 1/1 связей, 10 330/16 500 KZT; признаков специальной роли недостаточно",3,False,1,1,10330.0,16500.0,1,1,0.00028615107947694863,1.5972894482090998,False,26830.0,1.9590382902938557e-05,3.122159807155757e-114,2.7331913848907162e-15,0,0.0,other,0.0108283117845357
